item_id,n_subjects,pass_rate,benchmark
30258a93da657049,4,4.25,ultrafeedback
3025de87bd4d70cf,7,1.0,afrimedqa
30263e0960840461,246,0.9878048780487805,mmbench_v11
3026689f52127522,4,4.375,ultrafeedback
302722f01b472533,23,0.391304347826087,afrimedqa
3027d4d846784a29,7,1.0,afrimedqa
3027ec885403e2b4,4,3.625,ultrafeedback
30283aca01e45b64,4,4.5,ultrafeedback
30289518b563bbd6,4,4.333333333333333,ultrafeedback
3028c10f3a4b37c8,4,4.0,ultrafeedback
302a204b2e08a401,118,0.956953642384106,rewardbench
302ad475ca6d86e6,263,0.19391634980988592,mathvista_mini
302ae3db9b91b452,23,0.5217391304347826,afrimedqa
302b6c37b3f8a7ed,4,3.1875,ultrafeedback
302bcea0d12f1f08,4,3.125,ultrafeedback
302c6b792ccd0601,92,0.5652173913043478,bfcl
302c9ba1d25d2843,4,4.8125,ultrafeedback
302d2723207f9f4b,4,2.9375,ultrafeedback
302d80f3f6bbaabc,4,4.25,ultrafeedback
302e821ca78a16e4,4,4.375,ultrafeedback
302ebf64a744b395,47,0.3541666666666667,mmlupro
302f26a9db4a5f8d,35,0.45714285714285713,matharena
302f68ccf9f76bd4,4,3.125,ultrafeedback
302f9c5118dc98c0,46,0.8260869565217391,mmlupro
302ffa185f5e2f49,4,3.8125,ultrafeedback
30302fa99a9c636e,47,0.23404255319148937,mmlupro
30303813e98f131e,4,4.1875,ultrafeedback
303052522da6424f,4,4.0,ultrafeedback
30305c8d334a4fcd,47,0.3404255319148936,mmlupro
3030dea9351a4421,4,4.25,ultrafeedback
30311249f7ed39a1,4,4.375,ultrafeedback
3031263660a2f7db,47,0.1702127659574468,mmlupro
3032878b47b5d336,4,3.142857142857143,ultrafeedback
30359c608fe571bb,4,4.0,ultrafeedback
303708ccbc7f31fa,4,2.6875,ultrafeedback
30372fc99286a1ba,4,3.5625,ultrafeedback
3037426bad05becf,4,2.375,ultrafeedback
30378611a68b6d42,4,3.9375,ultrafeedback
30379629f96ff390,4,3.1875,ultrafeedback
3037a5eef6abed65,4,3.6666666666666665,ultrafeedback
30388e57bf1319d1,4,3.0,ultrafeedback
30396dc9848bcaa2,4,3.25,ultrafeedback
3039786a45f5d1ff,4,4.0,ultrafeedback
3039e6b22de34045,4,3.25,ultrafeedback
303a7cc4083c2f89,10,0.0,hle
303a8639546a4155,47,0.0851063829787234,mmlupro
303b23027292314f,118,0.8841059602649006,rewardbench
303b49878138656b,4,4.0625,ultrafeedback
303c9df51a66d841,245,0.5877551020408164,mmbench_v11
303ee9ccadf97378,263,0.19391634980988592,mathvista_mini
303f33e50e9755c5,4,4.3125,ultrafeedback
303f60bd8716803e,93,0.6989247311827957,bfcl
303f6e5927b4bac4,4,3.5625,ultrafeedback
3040c30a12c23db0,118,0.6788079470198676,rewardbench
30415bf504d87a46,235,0.9446808510638298,mmbench_v11
30418666d382b831,4,3.0,ultrafeedback
30439f2cabe3dc07,118,0.8211920529801324,rewardbench
304535bc83ddbcc6,4,2.142857142857143,ultrafeedback
3046c9d26bb7f86b,4,4.625,ultrafeedback
30474b8a1fcfc335,4,3.125,ultrafeedback
30475b647d7640ab,46,0.8043478260869565,mmlupro
3047722d23331edf,4,3.625,ultrafeedback
3047723c554debf5,47,0.48936170212765956,mmlupro
304871456f0a0bf6,4,2.625,ultrafeedback
304c272ea362dff2,4,4.0,ultrafeedback
304c8911920a0456,4,3.375,ultrafeedback
304def3e47448bff,4,4.0625,ultrafeedback
304e2226e9370797,4,3.4166666666666665,ultrafeedback
304e56b899ce8ffd,253,0.31225296442687744,ai2d_test
304f068bc1c85091,118,0.07947019867549669,rewardbench
304f8c1364a42636,23,1.0,afrimedqa
3050b76854e65ba0,72,0.543010752688172,livecodebench
3052e157a4109284,4,3.9375,ultrafeedback
3052fc6b6b79a942,4,2.0625,ultrafeedback
3054ca96016571f1,4,2.2666666666666666,ultrafeedback
3054d27f0d2fdaeb,4,4.0625,ultrafeedback
3054eb68c8d18c54,23,0.21739130434782608,afrimedqa
30559467bbe1664c,47,0.425531914893617,mmlupro
3055d2630eff58dc,47,0.06382978723404255,mmlupro
30564c00da3ae348,246,0.9959349593495935,ai2d_test
30567ed9fd3430f9,10,1.0,hle
3056b92508b474e7,4,4.375,ultrafeedback
30589ec1bdbda72b,4,4.375,ultrafeedback
3059f1ff290bcf6a,4,4.133333333333334,ultrafeedback
3059f31bd5662198,72,0.793010752688172,livecodebench
305b4cdfd4ff8e61,263,0.19771863117870722,mathvista_mini
305bd86874119bd9,28,0.3111111111111111,agentdojo
305d13e49f007c22,23,0.8695652173913043,afrimedqa
305dbb4ebbeaccf4,4,3.4,ultrafeedback
305f7f4e16ebb335,4,4.6875,ultrafeedback
306011da9597db36,4,4.125,ultrafeedback
306115a096b4038c,4,4.0,ultrafeedback
30617191b4148c63,118,0.8377483443708609,rewardbench
3062034e6d7a0bab,4,3.875,ultrafeedback
30633a10fa796fb4,4,3.1875,ultrafeedback
3063de3e52d3e325,4,3.8125,ultrafeedback
3063fff9f3093703,4,3.5,ultrafeedback
306470dca008dc63,4,3.125,ultrafeedback
3064b011e60903bb,47,0.5319148936170213,mmlupro
306510f8bd35e4d5,4,2.3333333333333335,ultrafeedback
3066c9697d653ad8,4,3.0625,ultrafeedback
3066d21dbcbedb5d,4,3.8,ultrafeedback
30689941cdd94734,47,0.7446808510638298,mmlupro
30689a81d55dde1f,4,4.6875,ultrafeedback
306929ed3bc103d8,250,0.92,ai2d_test
30697b1bb9ae658e,35,0.07636363636363637,livecodebench
3069f0f3c8ff02e6,4,4.5625,ultrafeedback
306a66296373efe0,1,0.0,mmlupro
306a72148bbbe762,4,4.375,ultrafeedback
306ab96e590a95e3,4,4.0625,ultrafeedback
306c08b139b3e87a,23,0.6521739130434783,afrimedqa
306c09bc6f900a8b,6,0.0,agentdojo
306c4e5ae520ef82,4,4.3125,ultrafeedback
306d3fa4f75f19e6,7,0.42857142857142855,afrimedqa
306e4c47a7c952ad,4,4.875,ultrafeedback
306e54e6020e6159,4,3.25,ultrafeedback
30703bf9fb79ef5c,4,3.75,ultrafeedback
3070419e5e5c659d,4,2.066666666666667,ultrafeedback
3070c49f6a7ecbfc,23,0.9565217391304348,afrimedqa
3070f9a84b5f97a9,4,3.9375,ultrafeedback
3071a4c60d1a038d,4,2.75,ultrafeedback
307243c5fc021ae0,4,4.1875,ultrafeedback
3072a4dc2378e80e,4,3.125,ultrafeedback
30734ab425804739,4,3.0625,ultrafeedback
30748762514197db,4,2.4,ultrafeedback
3074eb8d565008f3,47,0.2978723404255319,mmlupro
307533f640db03c7,4,4.625,ultrafeedback
307543b2e71e1ca0,4,2.0,ultrafeedback
30755594cbaf495f,4,3.375,ultrafeedback
307609798e819f33,4,2.9375,ultrafeedback
30774327d669c9c5,4,4.375,ultrafeedback
30780fc461650ffb,4,4.6875,ultrafeedback
3078246a27ed6ebd,4,2.8125,ultrafeedback
30785d6b80c030fe,4,4.0,ultrafeedback
3078682941fe2a69,248,0.18951612903225806,ai2d_test
30788f70205b6fdf,246,0.8170731707317073,ai2d_test
3078c264ebb0b0f9,4,4.5625,ultrafeedback
3078e9125a933d80,4,4.8125,ultrafeedback
307b23e8c1a5e364,252,0.6428571428571429,ai2d_test
307c34c125dfa13d,4,4.0,ultrafeedback
307c625a4df9fa56,4,2.75,ultrafeedback
307d2000a259b71a,4,2.7333333333333334,ultrafeedback
307d201aeaa02dd1,4,3.5,ultrafeedback
307e5484cd67aceb,47,0.5106382978723404,mmlupro
307f5ac5aa762408,4,3.6666666666666665,ultrafeedback
307f9673f1648754,4,3.9375,ultrafeedback
307fbf611b831cfd,4,3.625,ultrafeedback
3080a6449b2e9f9c,4,3.3125,ultrafeedback
308182b5135da93a,22,0.7613636363636364,matharena
30819a126a47e020,48,0.6458333333333334,mmlupro
3081a0dacf47c6c2,4,4.1875,ultrafeedback
3082dc12ebcb9c67,4,4.4375,ultrafeedback
3082fec6e00d6803,4,3.5625,ultrafeedback
30840ddedd274d4c,4,3.375,ultrafeedback
30843354aa0104d6,4,2.75,ultrafeedback
308537605c377888,4,4.1875,ultrafeedback
30855747734c90a0,1,1.0,mmlupro
30865a13b42e9e24,4,3.6875,ultrafeedback
308671826e9a260a,7,0.5714285714285714,afrimedqa
30869c48f877d2ae,4,4.625,ultrafeedback
3087179ec32ebc2f,4,3.75,ultrafeedback
30873d49d5e7be98,4,4.0625,ultrafeedback
3087547305cadf64,1,0.0,mmlupro
308792847559cddc,4,4.1875,ultrafeedback
3087b72d33d4c0dd,47,0.0425531914893617,mmlupro
3088c084efd22efb,4,4.0,ultrafeedback
3088ffb5b5653abd,4,4.5625,ultrafeedback
308903d48a81340e,4,3.375,ultrafeedback
3089087de5d4c777,4,2.5,ultrafeedback
3089aedbd4f9da3f,4,3.25,ultrafeedback
3089f08c07298890,4,3.5625,ultrafeedback
308b19fc1958dc2c,47,0.8936170212765957,mmlupro
308bd058e51cf503,4,3.5625,ultrafeedback
308c4f802f88efcf,4,4.0,ultrafeedback
308ccb12f01e0781,4,3.625,ultrafeedback
308d23b6c2eb0ac3,4,3.625,ultrafeedback
308f9f7fb88d2e27,4,3.066666666666667,ultrafeedback
3090a35764544ecc,4,3.5,ultrafeedback
30910921c165bc26,4,3.4375,ultrafeedback
30914fd4c0935873,4,4.375,ultrafeedback
309176c588d17bd5,4,4.133333333333334,ultrafeedback
309311c202e59845,4,4.4375,ultrafeedback
3093f59eb2cd271e,4,3.375,ultrafeedback
30967626aec59600,47,0.4787234042553192,mmlupro
3096bd11c3b81cf2,4,4.5,ultrafeedback
3096fe01d018f78d,72,0.008064516129032258,livecodebench
309708d35ae3a73c,4,4.25,ultrafeedback
30983b32a9201abf,4,2.75,ultrafeedback
3098ea618a18d369,4,4.0,ultrafeedback
3099ac62dd128852,4,3.0,ultrafeedback
309d27efb84f44e5,93,0.6559139784946236,bfcl
309eaaaf05b9d335,4,2.25,ultrafeedback
30a160c37968e70d,4,3.4285714285714284,ultrafeedback
30a2ca237d6cf1ca,4,3.5,ultrafeedback
30a336c3fc9426b8,4,4.3125,ultrafeedback
30a3edacf0f35542,4,3.7857142857142856,ultrafeedback
30a4163508398b78,4,4.375,ultrafeedback
30a43f4dca61b8ee,4,4.4375,ultrafeedback
30a60be00fc3b717,4,4.0625,ultrafeedback
30a67a3a9de26228,242,0.9834710743801653,mmbench_v11
30a6f0d88a68b212,4,2.125,ultrafeedback
30a7aa1d7a90cad5,4,3.5625,ultrafeedback
30a7bab94a92722b,4,4.3125,ultrafeedback
30a857de0180188d,7,1.0,afrimedqa
30a9a44256551bf1,4,4.375,ultrafeedback
30a9f0ac3f07cdff,4,4.6875,ultrafeedback
30aa4d47e43a79b4,46,0.782608695652174,mmlupro
30ab002f3c28e3f2,4,3.3125,ultrafeedback
30ab28ca00b9f192,72,0.6370967741935484,livecodebench
30ab422a205e0d06,93,0.8709677419354839,bfcl
30adb926b5753bed,4,2.9375,ultrafeedback
30adfc217d28e937,4,3.4375,ultrafeedback
30ae50f7b467b6ba,47,0.7872340425531915,mmlupro
30af15f480956b27,93,0.7526881720430108,bfcl
30af62b6365d17d0,4,3.5625,ultrafeedback
30b0ef9be365d784,4,3.0,ultrafeedback
30b1b8406f83dc9e,263,0.35361216730038025,mathvista_mini
30b2151a48410943,4,3.0625,ultrafeedback
30b21fd713d63e8c,47,0.9787234042553191,mmlupro
30b2b4a2397d0ce1,47,0.425531914893617,mmlupro
30b31d46758733ed,4,3.8125,ultrafeedback
30b32ef0e25d18cb,4,4.5,ultrafeedback
30b3394cac50a7d7,4,3.933333333333333,ultrafeedback
30b3e529b4b3e4ae,4,4.0,ultrafeedback
30b55568e767bf85,4,2.75,ultrafeedback
30b58c716876b327,47,0.5319148936170213,mmlupro
30b63433e829cdc4,93,0.8817204301075269,bfcl
30b694aaff74006a,1,1.0,mmlupro
30b6a37e52422a62,4,2.75,ultrafeedback
30b6feca6e3a6882,4,3.6875,ultrafeedback
30b7065ba52ef622,4,2.6666666666666665,ultrafeedback
30b86294c367dbb9,28,0.09090909090909091,agentdojo
30ba5e9f4206a913,4,3.8333333333333335,ultrafeedback
30baf966d48d3352,4,4.0,ultrafeedback
30bbb534a3c84f94,4,1.875,ultrafeedback
30bc303f4e8e200d,4,3.0,ultrafeedback
30bd0d3220a715c3,245,0.9795918367346939,ai2d_test
30bdeb082d2b2470,93,0.7204301075268817,bfcl
30bdf00f0318c42e,4,2.8666666666666667,ultrafeedback
30be17753891c4ef,4,3.25,ultrafeedback
30beb4115e9a1a8d,17,0.27941176470588236,matharena
30bec21a34bde5ec,23,0.34782608695652173,afrimedqa
30bf95cf96dcbfe4,4,3.2,ultrafeedback
30bfb1ea8ad8c38b,4,4.75,ultrafeedback
30bfb388a720a9a2,23,0.9565217391304348,afrimedqa
30c04bcbc70001ca,4,3.8666666666666667,ultrafeedback
30c0d470296a5545,4,4.125,ultrafeedback
30c0f3b3a903b3ba,4,4.5625,ultrafeedback
30c221f573d3af0f,47,0.425531914893617,mmlupro
30c23c21d8098630,4,3.9375,ultrafeedback
30c28ffdc643fe95,4,3.0625,ultrafeedback
30c33f1faa033226,4,4.3125,ultrafeedback
30c4c2e2981da332,28,0.22727272727272727,agentdojo
30c62bfcdb9d0200,4,2.466666666666667,ultrafeedback
30c660bb81b2e214,4,3.3125,ultrafeedback
30c6bbc09b280727,4,3.75,ultrafeedback
30c6c1bf714dab25,251,0.38645418326693226,ai2d_test
30c79863882578f8,4,4.0,ultrafeedback
30c7e5c4008012a3,7,0.8571428571428571,afrimedqa
30c7fd2d1cf24a70,23,0.5652173913043478,afrimedqa
30c8778afdb2ffa2,7,0.5714285714285714,afrimedqa
30c9ebc2d6cf29c5,236,0.1440677966101695,mmbench_v11
30c9f3abfb8a84ec,93,0.4838709677419355,bfcl
30cbcaf7632a1fba,7,0.7142857142857143,afrimedqa
30cc6e508d98f064,250,0.328,ai2d_test
30ce23656ac9cd1e,243,0.5637860082304527,ai2d_test
30ce917c1fdcb7fd,4,4.0625,ultrafeedback
30d021a55224c0b5,4,2.25,ultrafeedback
30d17a0e8534fe7c,247,0.8435233160621761,mmbench_v11
30d21d5d14e2dd86,4,2.5625,ultrafeedback
30d29fc7ba8a9fce,23,1.0,afrimedqa
30d2d5874308eba0,4,4.4375,ultrafeedback
30d3622aff66f044,4,4.6875,ultrafeedback
30d407659d1eab4d,4,3.8125,ultrafeedback
30d4e45455e02f48,118,0.9172185430463576,rewardbench
30d58f95a4e7ed74,4,3.5,ultrafeedback
30d8260beb9adf37,4,3.1875,ultrafeedback
30d8395c80e95649,4,4.0625,ultrafeedback
30d92d986a761e6d,4,4.375,ultrafeedback
30d99e378c22fe31,4,3.375,ultrafeedback
30d9bf9be6ed1c5b,4,3.4375,ultrafeedback
30d9f6b9e8159ff2,92,0.03260869565217391,bfcl
30da84559198a868,47,0.3404255319148936,mmlupro
30dad36b0ac5c2b0,4,4.4375,ultrafeedback
30db667e3603adee,4,4.6875,ultrafeedback
30dbba60f220de4d,4,4.4375,ultrafeedback
30dbd6a2e32c7888,34,7.9411764705882355,mtbench
30dc44066248d3d1,4,3.125,ultrafeedback
30dcd88a23ceb392,4,2.875,ultrafeedback
30ddaefe97b2ed98,4,3.5,ultrafeedback
30df769cf8500db0,4,3.5,ultrafeedback
30dfd64478fd01cc,4,4.5,ultrafeedback
30e06a7a915d15c1,47,0.7916666666666666,mmlupro
30e0707e5e40b821,118,0.7185430463576159,rewardbench
30e0df46bdd4f959,4,5.0,ultrafeedback
30e113f4d16296ed,47,0.3404255319148936,mmlupro
30e197930d4c69c4,4,4.5625,ultrafeedback
30e1b4af6acdade0,4,3.6666666666666665,ultrafeedback
30e23a356e8dda90,4,3.0625,ultrafeedback
30e36951b6bd1833,28,0.022222222222222223,agentdojo
30e391aaddad66ec,252,0.9563492063492064,ai2d_test
30e3e15010a9eabf,4,4.1875,ultrafeedback
30e44077100ee689,4,4.25,ultrafeedback
30e46f1c8161eb2a,4,3.375,ultrafeedback
30e482273e687aa6,4,3.4375,ultrafeedback
30e5e6d05a6d4f24,4,3.875,ultrafeedback
30e631600ddcc398,4,3.8125,ultrafeedback
30e65f560a703b2e,7,0.2857142857142857,afrimedqa
30e892e573fee39f,4,2.6875,ultrafeedback
30e93132ef40d371,4,3.875,ultrafeedback
30e9c99e12497727,4,4.375,ultrafeedback
30ea3c21cd86a97e,4,4.125,ultrafeedback
30ebefbc7e6a57c7,4,3.0625,ultrafeedback
30ecb1a775070f6c,23,0.5217391304347826,afrimedqa
30ed598cb0bcc9aa,93,0.7956989247311828,bfcl
30ed6b1929f05d86,4,4.75,ultrafeedback
30ed85d7edf42e39,4,3.375,ultrafeedback
30ee76761e823456,4,2.3333333333333335,ultrafeedback
30ef9eb597a7c0b0,4,4.1875,ultrafeedback
30efb2d987b6a794,4,3.9375,ultrafeedback
30efb4dcc7bf29aa,4,3.4375,ultrafeedback
30efb4e2e4f43f60,4,2.375,ultrafeedback
30f04b3b1c5e65ae,4,3.1875,ultrafeedback
30f0fea6cf9b2917,4,4.375,ultrafeedback
30f19dd0472c90b0,4,3.125,ultrafeedback
30f260848beea7ff,4,3.25,ultrafeedback
30f27e94ca51174d,4,4.6875,ultrafeedback
30f3b64ad2b5413b,4,4.1875,ultrafeedback
30f4677345005f6f,4,3.5833333333333335,ultrafeedback
30f4943c883b7a99,4,4.0,ultrafeedback
30f5a7edcd3018f9,4,4.375,ultrafeedback
30f6463a0eb1aea1,243,0.7366255144032922,mmbench_v11
30f6a5710cfbcd64,4,4.375,ultrafeedback
30f6d834ab8b621a,4,4.333333333333333,ultrafeedback
30f7d2d7c9431cee,4,3.066666666666667,ultrafeedback
30f81c45ee22d6c6,4,3.142857142857143,ultrafeedback
30f846b60e5817cb,10,0.0,hle
30f8be150818cc6c,72,0.43467741935483867,livecodebench
30f92e80799732c5,4,2.4,ultrafeedback
30f950db5c0fcbaf,4,3.1875,ultrafeedback
30f9fd6867263373,4,3.0,ultrafeedback
30fa374aea85b072,93,0.25806451612903225,bfcl
30fa8991fc4bbe04,7,0.42857142857142855,afrimedqa
30fb14712d85b62e,4,4.3125,ultrafeedback
30fc1c948ecffdd6,93,0.12186379928315412,bfcl
30fc76a6c8897d41,248,0.9475806451612904,ai2d_test
30fcc86afc818b26,4,2.6875,ultrafeedback
30fdd704c897f73c,4,4.5625,ultrafeedback
30fe6299c56a4778,28,0.044444444444444446,agentdojo
30ffdc29544ee43e,4,4.75,ultrafeedback
31000ea0db589fd4,4,3.7333333333333334,ultrafeedback
31004f71edfb7047,4,4.0,ultrafeedback
31009d3997dc26fc,4,1.75,ultrafeedback
3100aab3051638b9,10,0.4,hle
310106a8b73cec77,4,3.4375,ultrafeedback
31025239bf70736b,4,2.375,ultrafeedback
31028b7bea0a05ed,47,0.1702127659574468,mmlupro
3105026c1cb258d5,46,0.14893617021276595,mmlupro
31051d00a477ba1f,4,4.2,ultrafeedback
3105801dc436e86a,4,4.4375,ultrafeedback
310585da22689bbc,4,1.375,ultrafeedback
3105e478c52ca1be,4,3.875,ultrafeedback
3106d512d1d2cf20,4,3.5625,ultrafeedback
310755f42fb4315a,248,0.907258064516129,ai2d_test
31078f32a71190b3,4,4.5,ultrafeedback
3108466bc54e91e9,4,4.375,ultrafeedback
3109091b4f602114,4,3.7333333333333334,ultrafeedback
310a0c96e9864c33,4,4.6875,ultrafeedback
310aa9ba82e147cb,4,4.0,ultrafeedback
310aae4f40bb3716,4,3.8125,ultrafeedback
310c3324186a4159,7,0.8571428571428571,afrimedqa
310c9db2c73cf2b7,4,3.375,ultrafeedback
310d9fcaa6537c4d,4,4.1875,ultrafeedback
310dcafc4e7cbb78,243,0.46502057613168724,ai2d_test
310e21908da8acda,4,4.5625,ultrafeedback
310e52929061ab44,4,4.4375,ultrafeedback
310fe878b57a24f7,4,4.3125,ultrafeedback
31115f16d3ce95a7,4,4.0625,ultrafeedback
3111f81662f3195d,47,0.6170212765957447,mmlupro
3112283ac4877cd6,250,0.944,ai2d_test
3114580bf4c41d4d,4,3.3333333333333335,ultrafeedback
3114cb864ffeec2a,4,4.066666666666666,ultrafeedback
3114e30cf45a735a,7,0.2857142857142857,afrimedqa
3115365d72d12dfd,4,2.8125,ultrafeedback
3116e0f6a4cfa210,245,0.5877551020408164,ai2d_test
31172001c59c7d28,4,3.5,ultrafeedback
31176af98997e28d,4,2.875,ultrafeedback
3118240aaaf87c79,93,0.021505376344086023,bfcl
31184bc3d2a66fa2,263,0.3916349809885932,mathvista_mini
311875102e8dc7de,4,4.5,ultrafeedback
3118e46e7b351455,4,3.0625,ultrafeedback
3118fe5273ed321f,4,3.4375,ultrafeedback
3119199895b6fa91,4,3.75,ultrafeedback
3119500b1d0694a1,4,3.2666666666666666,ultrafeedback
311b45a9f801b229,4,4.75,ultrafeedback
311bf295e431ffc1,134,0.9402985074626866,swebench
311e44ff8e7d2dc6,4,2.857142857142857,ultrafeedback
311e6d7e4d03955c,4,3.625,ultrafeedback
311e7b00d23b9231,72,0.2553763440860215,livecodebench
311ebf841826ebc6,4,3.6875,ultrafeedback
312103a370f8878a,4,3.1333333333333333,ultrafeedback
312237abded6cd67,4,3.5,ultrafeedback
312315b7abcd1494,4,3.875,ultrafeedback
312411335a157f0e,4,2.375,ultrafeedback
31243b66d5e530ef,46,0.06521739130434782,mmlupro
31246044506d1a26,47,0.5106382978723404,mmlupro
31247dd1b86abc3d,4,4.375,ultrafeedback
3124e5af94f66118,4,3.7333333333333334,ultrafeedback
31250c86a3f31428,250,0.68,ai2d_test
3125b4d03b9d8910,4,2.8666666666666667,ultrafeedback
3127ad9fd8da36b5,4,3.6,ultrafeedback
3128c7174bd35882,4,3.1333333333333333,ultrafeedback
3129708707b8bf78,23,0.8260869565217391,afrimedqa
3129750b492c2946,4,3.8125,ultrafeedback
312a6e4ec8eb3d2a,4,4.25,ultrafeedback
312bce81f8a512d9,4,4.125,ultrafeedback
312bd4dd0039f0c0,4,4.625,ultrafeedback
312c82795f0c8fda,28,0.1,agentdojo
312cc212d8651b72,23,0.34782608695652173,afrimedqa
312ceeeaad343a8b,28,0.6,agentdojo
312e43008cef382c,4,4.0,ultrafeedback
312fbfc43449f43a,4,2.875,ultrafeedback
31302c115f769660,4,3.625,ultrafeedback
313129bb4e766ebf,4,4.0,ultrafeedback
31313d1fbe46643d,47,0.8297872340425532,mmlupro
313175657c26eb65,4,3.5625,ultrafeedback
3132814d34c706ff,4,3.875,ultrafeedback
31329f5f11050dc8,4,2.8666666666666667,ultrafeedback
31342fedcc98e3ac,23,0.30434782608695654,afrimedqa
3134be1d7353d756,47,0.9361702127659575,mmlupro
31357b0801833eb1,4,3.875,ultrafeedback
31371bd3036e646b,93,0.6666666666666666,bfcl
313742a279d03df3,134,0.9402985074626866,swebench
3137a4cfb881bce1,4,3.125,ultrafeedback
3138170762b88dab,4,4.625,ultrafeedback
3139acc8fb2a475e,4,4.5,ultrafeedback
3139d2690d133eee,4,4.8125,ultrafeedback
313a8e9ebe831e91,93,0.7419354838709677,bfcl
313a978b5c771c87,46,0.6956521739130435,mmlupro
313b10023e8ad5a0,4,3.3333333333333335,ultrafeedback
313b1a89f41286fd,4,3.9375,ultrafeedback
313c41dec46018f4,254,0.7480314960629921,ai2d_test
313d3e15389d24ab,92,0.8152173913043478,bfcl
313d59651248f1fa,4,4.0,ultrafeedback
313d87a0d94703e4,4,3.0,ultrafeedback
313dffc54a08e38a,4,4.5625,ultrafeedback
313e6863c0902c90,4,4.0,ultrafeedback
313e9f166da26011,4,2.0,ultrafeedback
313f6c5f87ec7c89,47,0.9361702127659575,mmlupro
3140875e85d145c8,23,0.391304347826087,afrimedqa
3140921d177684d2,4,3.1333333333333333,ultrafeedback
3141ad9debef8ab7,4,3.6875,ultrafeedback
3142553c74dfc2ab,4,3.933333333333333,ultrafeedback
31442bef3aab349f,4,3.3125,ultrafeedback
31443b80d37abeb3,4,3.125,ultrafeedback
31448a089de5b04c,4,3.3125,ultrafeedback
3145c3deb3179fd0,72,0.36801075268817207,livecodebench
31460a94a7bbe641,9,0.0,hle
31461178891903f2,4,1.375,ultrafeedback
3147bc979ff3df76,4,3.0625,ultrafeedback
31482a83374ba942,47,0.8723404255319149,mmlupro
3148508cdaf39342,4,3.125,ultrafeedback
31489f7cf1e3b2c8,4,0.0,hle
314b10854a37ac8d,263,0.0,mathvista_mini
314c0447d0b30704,6,0.9666666666666667,matharena
314c475d88b716c3,4,4.6875,ultrafeedback
314d0acdf97f06b7,4,2.875,ultrafeedback
314d24eb693206ba,4,4.5,ultrafeedback
314d4d43b0518964,4,2.3333333333333335,ultrafeedback
314d86332a2e933c,118,0.3509933774834437,rewardbench
314deca3b9465797,4,4.4375,ultrafeedback
314ff85ef7917d9b,4,4.066666666666666,ultrafeedback
31503b40e9a78ccc,47,0.6595744680851063,mmlupro
3150bca3ad36a5cc,4,3.25,ultrafeedback
3151710cc4dd5fe3,4,3.6666666666666665,ultrafeedback
3151c25934f5d815,4,3.6875,ultrafeedback
31521559963f2e83,4,3.1875,ultrafeedback
3152687a30d532c1,46,0.06521739130434782,mmlupro
315348b5606ee527,263,0.34600760456273766,mathvista_mini
3153b2fa4d0c16d0,4,4.0,ultrafeedback
3153bc705e4f19d6,4,3.533333333333333,ultrafeedback
31546441cfebad54,4,3.625,ultrafeedback
31561766b2794db6,4,4.0625,ultrafeedback
3156487004662f93,46,0.6956521739130435,mmlupro
3156cb6123e5f19f,4,4.6875,ultrafeedback
31577f27938cbef4,4,3.5,ultrafeedback
3157aff6e89a7ebc,4,4.5,ultrafeedback
31584810e8ec8164,4,4.125,ultrafeedback
31587945e570614a,4,4.875,ultrafeedback
3158a1bf613b6118,4,1.9285714285714286,ultrafeedback
3158b7537c8ba728,7,1.0,afrimedqa
3159f2b7a599f2ae,4,4.0,ultrafeedback
315a884dd59cb123,4,3.5625,ultrafeedback
315aa5c68808e66b,4,2.9375,ultrafeedback
315b6cf84ecb328c,4,4.25,ultrafeedback
315c0c328ed6c23e,240,0.9791666666666666,mmbench_v11
315d9a5f0dbedbb0,4,4.1875,ultrafeedback
315ddeccec509d6b,1,0.0,mmlupro
315df1c889767c27,47,0.0,mmlupro
31615086731d44d7,4,3.6875,ultrafeedback
316164b0e81eea91,252,0.9642857142857143,ai2d_test
316232eea92d15a2,4,2.8125,ultrafeedback
31628af649de75eb,1,1.0,mmlupro
31651ce917ff8cda,4,3.4375,ultrafeedback
3165ac967a321eb8,93,0.7204301075268817,bfcl
3165af6571a5add8,4,4.5625,ultrafeedback
3165b31b6ad546a4,247,0.9149797570850202,ai2d_test
3166689dbe43b0fb,7,0.14285714285714285,afrimedqa
31668b82fd636594,4,2.4375,ultrafeedback
3167229636a23ec2,4,4.8125,ultrafeedback
316773a1085b422a,1,0.0,mmlupro
31680bd418e03330,4,4.5625,ultrafeedback
316a6392e814d8dd,240,0.9583333333333334,mmbench_v11
316a777369230b0e,47,0.2127659574468085,mmlupro
316b592b17f7b4c7,23,0.9130434782608695,afrimedqa
316c4672a52d18a2,4,4.3125,ultrafeedback
316c68129a46f4e9,246,0.971252566735113,mmbench_v11
316d9180add88ec0,246,0.43089430894308944,ai2d_test
316e1b942b7d4ad3,4,3.375,ultrafeedback
316e208290c9fad8,4,3.625,ultrafeedback
316f236d69d00b8d,4,3.7333333333333334,ultrafeedback
31719f53f4d0d9dd,238,0.5126050420168067,mmbench_v11
3171a18192c1da08,46,0.45652173913043476,mmlupro
317238d040692c43,60,0.7698412698412699,livecodebench
317247ed60add3ef,4,3.5,ultrafeedback
31732ac37e0ca1c3,4,4.25,ultrafeedback
31733bfe18bcd7d5,4,3.8125,ultrafeedback
